Scenario,ReturnPeriod,Climate,Maintenance,Region,Mode,Asset,Baseline_Value,RingBunds_Value,Reduction_Absolute,Reduction_Percentage
50_future_breaches,50,future,breaches,TOTAL,Dmg,railways,518514750,501531030,16983720,3.28
50_future_breaches,50,future,breaches,TOTAL,Dmg,hospitals,1595841.49,1595841.49,0,0.00
50_future_breaches,50,future,breaches,TOTAL,Dmg,bhu,1043954,1007537,36417,3.49
50_future_breaches,50,future,breaches,TOTAL,Dmg,schools,20017842.23,18602119.2,1415723.0300000012,7.07
50_future_breaches,50,future,breaches,TOTAL,Dmg,roads,296594838,285624522,10970316,3.70
50_future_breaches,50,future,breaches,TOTAL,Dmg,hydraulic,13904640,13904640,0,0.00
50_future_breaches,50,future,breaches,Dadu,Exp,crop,195342.12,193896.99,1445.1300000000047,0.74
50_future_breaches,50,future,breaches,Dadu,Exp,buildLow56,25815384,23538312,2277072,8.82
50_future_breaches,50,future,breaches,Dadu,Exp,buildLow44,20283516,18494388,1789128,8.82
50_future_breaches,50,future,breaches,Dadu,Exp,buildHigh,10113300,7877700,2235600,22.11
50_future_breaches,50,future,breaches,Dadu,Exp,telecom,131,113,18,13.74
50_future_breaches,50,future,breaches,Dadu,Exp,electric,580770,564540,16230,2.79
50_future_breaches,50,future,breaches,Dadu,Exp,railways,60000,60000,0,0.00
50_future_breaches,50,future,breaches,Dadu,Exp,hospitals,3,3,0,0.00
50_future_breaches,50,future,breaches,Dadu,Exp,bhu,33,31,2,6.06
50_future_breaches,50,future,breaches,Dadu,Exp,schools,394,369,25,6.35
50_future_breaches,50,future,breaches,Dadu,Exp,roads,1436730,1356720,80010,5.57
50_future_breaches,50,future,breaches,Dadu,Exp,hydraulic,76740,76740,0,0.00
50_future_breaches,50,future,breaches,Dadu,Dmg,crop,363103191,360407906.1,2695284.899999976,0.74
50_future_breaches,50,future,breaches,Dadu,Dmg,buildLow56,874247925.6,796664030.4,77583895.20000005,8.87
50_future_breaches,50,future,breaches,Dadu,Dmg,buildLow44,2248330753.14,2049906355.2,198424397.93999982,8.83
50_future_breaches,50,future,breaches,Dadu,Dmg,buildHigh,577268310.6,444506738.85,132761571.75,23.00
50_future_breaches,50,future,breaches,Dadu,Dmg,telecom,2828355.96,2508770.07,319585.89000000013,11.30
50_future_breaches,50,future,breaches,Dadu,Dmg,electric,14990832,14598549,392283,2.62
50_future_breaches,50,future,breaches,Dadu,Dmg,railways,180654660,180654660,0,0.00
50_future_breaches,50,future,breaches,Dadu,Dmg,hospitals,123914.91,123914.91,0,0.00
50_future_breaches,50,future,breaches,Dadu,Dmg,bhu,548682.8,519549.2,29133.600000000035,5.31
50_future_breaches,50,future,breaches,Dadu,Dmg,schools,10174836.96,9513819.85,661017.1100000013,6.50
50_future_breaches,50,future,breaches,Dadu,Dmg,roads,144021402,136099494,7921908,5.50
50_future_breaches,50,future,breaches,Dadu,Dmg,hydraulic,6174720,6174720,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Exp,crop,98361.09,98361.09,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Exp,buildLow56,11073888,10694880,379008,3.42
50_future_breaches,50,future,breaches,Jacobabad,Exp,buildLow44,8700912,8403120,297792,3.42
50_future_breaches,50,future,breaches,Jacobabad,Exp,buildHigh,1436400,1294200,142200,9.90
50_future_breaches,50,future,breaches,Jacobabad,Exp,telecom,38,38,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Exp,electric,293640,290130,3510,1.20
50_future_breaches,50,future,breaches,Jacobabad,Exp,railways,67530,65160,2370,3.51
50_future_breaches,50,future,breaches,Jacobabad,Exp,hospitals,2,2,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Exp,bhu,22,22,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Exp,schools,154,146,8,5.19
50_future_breaches,50,future,breaches,Jacobabad,Exp,roads,757950,740160,17790,2.35
50_future_breaches,50,future,breaches,Jacobabad,Exp,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Dmg,crop,59079735,59079735,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Dmg,buildLow56,145532116.8,134580852,10951264.800000012,7.52
50_future_breaches,50,future,breaches,Jacobabad,Dmg,buildLow44,310840257.03,287753140.22,23087116.809999943,7.43
50_future_breaches,50,future,breaches,Jacobabad,Dmg,buildHigh,22937318.1,18387530.55,4549787.550000001,19.84
50_future_breaches,50,future,breaches,Jacobabad,Dmg,telecom,54167.1,54167.1,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Dmg,electric,294921,284877,10044,3.41
50_future_breaches,50,future,breaches,Jacobabad,Dmg,railways,115732800,107647920,8084880,6.99
50_future_breaches,50,future,breaches,Jacobabad,Dmg,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Dmg,bhu,99539.8,99539.8,0,0.00
50_future_breaches,50,future,breaches,Jacobabad,Dmg,schools,1269011.07,1122323.39,146687.68000000017,11.56
50_future_breaches,50,future,breaches,Jacobabad,Dmg,roads,20003652,18967284,1036368,5.18
50_future_breaches,50,future,breaches,Jacobabad,Dmg,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,crop,41443.29,41443.29,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,buildLow56,5671008,5671008,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,buildLow44,4455792,4455792,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,buildHigh,2572200,2572200,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,telecom,61,61,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,electric,183360,183360,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,railways,30000,30000,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,hospitals,4,4,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,bhu,11,11,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,schools,66,66,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,roads,479100,479100,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Exp,hydraulic,45870,45870,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,crop,85914635.4,85914635.4,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,buildLow56,209638346.4,209638346.4,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,buildLow44,592278559.5,592278559.5,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,buildHigh,201805034.85,201805034.85,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,telecom,1748763.99,1748763.99,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,electric,7314462,7314462,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,railways,131758920,131758920,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,hospitals,665314.31,665314.31,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,bhu,188154.5,188154.5,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,schools,1876179.55,1876179.55,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,roads,68335920,68335920,0,0.00
50_future_breaches,50,future,breaches,Jamshoro,Dmg,hydraulic,4630680,4630680,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,crop,25738.29,25738.29,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,buildLow56,3347064,3347064,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,buildLow44,2629836,2629836,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,buildHigh,432900,432900,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,telecom,8,8,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,electric,84630,84630,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,railways,8730,8730,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,bhu,9,9,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,schools,28,28,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,roads,134340,134340,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Exp,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,crop,5705280.9,5705280.9,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,buildLow56,20798618.4,20798618.4,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,buildLow44,44875378.94,44875378.94,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,buildHigh,6989789.7,6989789.7,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,telecom,31666.92,31666.92,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,electric,25353,25353,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,railways,10143720,10143720,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,bhu,0,0,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,schools,64288.14,64288.14,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,roads,1998918,1998918,0,0.00
50_future_breaches,50,future,breaches,Kashmore,Dmg,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,crop,13712.04,13712.04,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,buildLow56,2360232,2360232,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,buildLow44,1854468,1854468,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,buildHigh,711000,711000,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,telecom,26,26,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,electric,55140,55140,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,railways,4800,4800,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,bhu,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,schools,42,42,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,roads,177810,177810,0,0.00
50_future_breaches,50,future,breaches,Larkana,Exp,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,crop,4563939.6,4563939.6,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,buildLow56,16712136,16712136,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,buildLow44,35797234.17,35797234.17,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,buildHigh,8302366.35,8302366.35,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,telecom,19166.82,19166.82,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,electric,15876,15876,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,railways,1472310,1472310,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,bhu,0,0,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,schools,191699.09,191699.09,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,roads,2621592,2621592,0,0.00
50_future_breaches,50,future,breaches,Larkana,Dmg,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,crop,159026.94,157253.04,1773.8999999999942,1.12
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,buildLow56,19880280,16742376,3137904,15.78
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,buildLow44,15620220,13154724,2465496,15.78
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,buildHigh,3864600,2111400,1753200,45.37
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,telecom,55,41,14,25.45
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,electric,383700,366270,17430,4.54
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,railways,33240,28410,4830,14.53
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,hospitals,13,13,0,0.00
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,bhu,28,24,4,14.29
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,schools,384,336,48,12.50
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,roads,872790,817470,55320,6.34
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Exp,hydraulic,61200,61200,0,0.00
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,crop,234766402.2,232257019.5,2509382.699999988,1.07
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,buildLow56,502155763.2,427068633.6,75087129.59999996,14.95
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,buildLow44,1142045118.73,984680243.71,157364875.01999998,13.78
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,buildHigh,128058179.85,78078267.9,49979911.94999999,39.03
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,telecom,59167.14,54167.1,5000.040000000001,8.45
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,electric,3520503,3494016,26487,0.75
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,railways,74058390,65159550,8898840,12.02
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,hospitals,806612.27,806612.27,0,0.00
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,bhu,207576.9,200293.5,7283.399999999994,3.51
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,schools,6265035.02,5657016.78,608018.2399999993,9.70
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,roads,55502928,53490888,2012040,3.63
50_future_breaches,50,future,breaches,Qambar Shahdadkot,Dmg,hydraulic,3099240,3099240,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,crop,37111.14,37111.14,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,buildLow56,3455424,3455424,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,buildLow44,2714976,2714976,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,buildHigh,1127700,1127700,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,telecom,40,40,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,electric,105810,105810,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,railways,12060,12060,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,hospitals,1,1,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,bhu,4,4,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,schools,49,49,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,roads,372540,372540,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Exp,hydraulic,0,0,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,crop,9368894.7,9368894.7,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,buildLow56,15582823.2,15582823.2,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,buildLow44,33424047.36,33424047.36,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,buildHigh,9435132.45,9435132.45,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,telecom,5833.38,5833.38,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,electric,9396,9396,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,railways,4693950,4693950,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,hospitals,0,0,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,bhu,0,0,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,schools,176792.4,176792.4,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,roads,4110426,4110426,0,0.00
50_future_breaches,50,future,breaches,Shikarpur,Dmg,hydraulic,0,0,0,0.00
50_future_perfect,50,future,perfect,TOTAL,Exp,crop,568455.3,565267.77,3187.530000000028,0.56
50_future_perfect,50,future,perfect,TOTAL,Exp,buildLow56,70991928,65271528,5720400,8.06
50_future_perfect,50,future,perfect,TOTAL,Exp,buildLow44,55779372,51284772,4494600,8.06
50_future_perfect,50,future,perfect,TOTAL,Exp,buildHigh,19861200,15808500,4052700,20.41
50_future_perfect,50,future,perfect,TOTAL,Exp,telecom,356,324,32,8.99
50_future_perfect,50,future,perfect,TOTAL,Exp,electric,1676220,1639680,36540,2.18
50_future_perfect,50,future,perfect,TOTAL,Exp,railways,214050,206850,7200,3.36
50_future_perfect,50,future,perfect,TOTAL,Exp,hospitals,23,23,0,0.00
50_future_perfect,50,future,perfect,TOTAL,Exp,bhu,107,101,6,5.61
50_future_perfect,50,future,perfect,TOTAL,Exp,schools,1100,1020,80,7.27
50_future_perfect,50,future,perfect,TOTAL,Exp,roads,4198620,4047960,150660,3.59
50_future_perfect,50,future,perfect,TOTAL,Exp,hydraulic,181230,181230,0,0.00
50_future_perfect,50,future,perfect,TOTAL,Dmg,crop,753563695.5,748428684.3,5135011.200000048,0.68
50_future_perfect,50,future,perfect,TOTAL,Dmg,buildLow56,1752019264.8,1590582571.2,161436693.5999999,9.21
50_future_perfect,50,future,perfect,TOTAL,Dmg,buildLow44,4289718673.15,3917554464.37,372164208.7800002,8.68
50_future_perfect,50,future,perfect,TOTAL,Dmg,buildHigh,909662162.4,727538480.55,182123681.85000002,20.02
50_future_perfect,50,future,perfect,TOTAL,Dmg,telecom,4435452.15,4111699.56,323752.5900000003,7.30
50_future_perfect,50,future,perfect,TOTAL,Dmg,electric,24738210,24323976,414234,1.67
50_future_perfect,50,future,perfect,TOTAL,Dmg,railways,499687650,482786010,16901640,3.38
50_future_perfect,50,future,perfect,TOTAL,Dmg,hospitals,1621284.84,1621284.84,0,0.00
50_future_perfect,50,future,perfect,TOTAL,Dmg,bhu,1025745.5,994184.1,31561.400000000023,3.08
50_future_perfect,50,future,perfect,TOTAL,Dmg,schools,19437573.76,18062443.56,1375130.200000003,7.07
50_future_perfect,50,future,perfect,TOTAL,Dmg,roads,286432038,275725728,10706310,3.74
50_future_perfect,50,future,perfect,TOTAL,Dmg,hydraulic,12070350,12070350,0,0.00
50_future_perfect,50,future,perfect,Dadu,Exp,crop,193391.55,191968.29,1423.2599999999802,0.74
50_future_perfect,50,future,perfect,Dadu,Exp,buildLow56,25310376,23074128,2236248,8.84
50_future_perfect,50,future,perfect,Dadu,Exp,buildLow44,19886724,18129672,1757052,8.84
50_future_perfect,50,future,perfect,Dadu,Exp,buildHigh,9789300,7614900,2174400,22.21
50_future_perfect,50,future,perfect,Dadu,Exp,telecom,129,111,18,13.95
50_future_perfect,50,future,perfect,Dadu,Exp,electric,572550,556800,15750,2.75
50_future_perfect,50,future,perfect,Dadu,Exp,railways,57960,57960,0,0.00
50_future_perfect,50,future,perfect,Dadu,Exp,hospitals,3,3,0,0.00
50_future_perfect,50,future,perfect,Dadu,Exp,bhu,33,31,2,6.06
50_future_perfect,50,future,perfect,Dadu,Exp,schools,383,358,25,6.53
50_future_perfect,50,future,perfect,Dadu,Exp,roads,1409760,1331670,78090,5.54
50_future_perfect,50,future,perfect,Dadu,Exp,hydraulic,75060,75060,0,0.00
50_future_perfect,50,future,perfect,Dadu,Dmg,crop,356129858.7,353494419.3,2635439.399999976,0.74
50_future_perfect,50,future,perfect,Dadu,Dmg,buildLow56,848065226.4,772296487.2,75768739.19999993,8.93
50_future_perfect,50,future,perfect,Dadu,Dmg,buildLow44,2157348314.88,1964840194.94,192508119.94000006,8.92
50_future_perfect,50,future,perfect,Dadu,Dmg,buildHigh,544910391.45,416987744.85,127922646.60000002,23.48
50_future_perfect,50,future,perfect,Dadu,Dmg,telecom,2569187.22,2249601.33,319585.89000000013,12.44
50_future_perfect,50,future,perfect,Dadu,Dmg,electric,13947390,13569606,377784,2.71
50_future_perfect,50,future,perfect,Dadu,Dmg,railways,164777310,164777310,0,0.00
50_future_perfect,50,future,perfect,Dadu,Dmg,hospitals,123914.91,123914.91,0,0.00
50_future_perfect,50,future,perfect,Dadu,Dmg,bhu,537757.7,513479.7,24277.99999999994,4.51
50_future_perfect,50,future,perfect,Dadu,Dmg,schools,9660240.47,9039816.18,620424.290000001,6.42
50_future_perfect,50,future,perfect,Dadu,Dmg,roads,136887732,129208932,7678800,5.61
50_future_perfect,50,future,perfect,Dadu,Dmg,hydraulic,5737230,5737230,0,0.00
50_future_perfect,50,future,perfect,Jacobabad,Exp,crop,98317.44,98317.44,0,0.00
50_future_perfect,50,future,perfect,Jacobabad,Exp,buildLow56,11068848,10690344,378504,3.42
50_future_perfect,50,future,perfect,Jacobabad,Exp,buildLow44,8696952,8399556,297396,3.42
50_future_perfect,50,future,perfect,Jacobabad,Exp,buildHigh,1435500,1294200,141300,9.84
50_future_perfect,50,future,perfect,Jacobabad,Exp,telecom,38,38,0,0.00
50_future_perfect,50,future,perfect,Jacobabad,Exp,electric,293550,290040,3510,1.20
50_future_perfect,50,future,perfect,Jacobabad,Exp,railways,67560,65190,2370,3.51
50_future_perfect,50,future,perfect,Jacobabad,Exp,hospitals,2,2,0,0.00
50_future_perfect,50,future,perfect,Jacobabad,Exp,bhu,22,22,0,0.00
